age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
34,technician,married,tertiary,no,7050,no,no,cellular,7,August,1,-1,0,unknown,yes
58,unemployed,married,secondary,no,687,yes,no,cellular,7,August,1,99,2,success,yes
32,management,married,tertiary,no,134,no,yes,cellular,29,August,2,-1,0,unknown,no
30,unemployed,married,secondary,no,221,no,no,cellular,8,August,4,-1,0,unknown,no
33,management,married,tertiary,no,621,no,no,cellular,12,August,5,-1,0,unknown,no
30,management,single,tertiary,no,115,no,no,cellular,12,August,2,-1,0,unknown,no
35,management,single,tertiary,no,0,no,no,cellular,18,August,5,-1,0,unknown,no
45,admin.,married,secondary,no,0,no,no,cellular,19,August,10,-1,0,unknown,no
32,management,married,tertiary,no,1270,no,no,cellular,19,August,3,-1,0,unknown,yes
29,management,single,tertiary,no,2531,no,no,cellular,19,August,1,-1,0,unknown,yes
42,technician,single,secondary,no,275,no,no,cellular,26,August,8,-1,0,unknown,no
33,management,single,tertiary,no,23,no,no,cellular,20,August,3,-1,0,unknown,no
39,blue-collar,single,primary,no,24277,no,no,cellular,28,August,1,-1,0,unknown,yes
31,technician,single,tertiary,yes,24,no,no,cellular,21,August,2,-1,0,unknown,no
31,technician,single,secondary,no,200,no,no,cellular,6,August,2,-1,0,unknown,no
36,management,married,tertiary,no,1133,yes,no,cellular,4,August,1,181,2,other,yes
45,blue-collar,married,primary,no,6691,no,no,cellular,13,August,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,842,no,no,cellular,29,August,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,320,yes,no,cellular,12,August,1,828,2,failure,yes
77,retired,married,primary,no,2590,no,no,telephone,12,August,1,178,20,failure,yes
40,housemaid,married,primary,no,0,no,no,cellular,28,August,20,-1,0,unknown,no
49,entrepreneur,single,secondary,no,5802,no,no,cellular,12,August,3,104,2,success,no
32,technician,married,tertiary,no,636,yes,no,cellular,28,August,1,116,4,success,yes
32,management,married,tertiary,no,26,no,no,cellular,22,August,6,-1,0,unknown,no
30,management,married,tertiary,no,7,yes,no,cellular,28,August,1,164,4,other,yes
38,technician,married,tertiary,no,-1,no,no,cellular,8,August,4,-1,0,unknown,no
29,unemployed,single,tertiary,no,1311,no,no,cellular,28,August,1,-1,0,unknown,yes
43,blue-collar,married,secondary,no,413,yes,no,cellular,12,August,2,182,4,success,yes
58,management,married,secondary,no,2155,no,yes,cellular,11,August,2,182,7,success,yes
31,management,married,tertiary,no,2344,yes,no,cellular,14,August,6,-1,0,unknown,no
34,blue-collar,married,secondary,no,1464,yes,no,cellular,28,August,3,130,5,other,yes
55,management,married,tertiary,no,171,yes,no,cellular,8,August,6,-1,0,unknown,no
51,management,married,tertiary,no,0,yes,yes,cellular,19,August,1,84,1,other,no
50,technician,married,secondary,no,1838,yes,yes,cellular,13,August,8,-1,0,unknown,no
55,admin.,divorced,secondary,no,1872,no,no,cellular,28,August,2,93,8,failure,yes
35,blue-collar,married,secondary,no,1454,yes,no,cellular,12,August,1,182,4,success,yes
45,management,married,tertiary,no,4119,yes,yes,telephone,31,August,2,283,1,success,yes
30,technician,single,secondary,no,54,no,no,cellular,11,August,2,-1,0,unknown,no
31,self-employed,single,tertiary,no,84,no,no,cellular,6,August,4,-1,0,unknown,no
25,student,single,unknown,no,1003,no,no,cellular,12,August,1,-1,0,unknown,yes
41,technician,married,secondary,no,2123,no,no,cellular,8,August,2,-1,0,unknown,no
30,technician,divorced,secondary,no,3028,yes,no,cellular,28,August,5,-1,0,unknown,no
41,admin.,married,secondary,no,2498,no,no,cellular,12,August,1,-1,0,unknown,yes
32,technician,divorced,secondary,no,-262,yes,no,telephone,28,August,24,-1,0,unknown,no
32,management,single,tertiary,no,3283,no,no,cellular,12,August,2,191,2,success,yes
47,housemaid,married,primary,no,183,no,no,cellular,13,August,1,-1,0,unknown,no
48,management,divorced,tertiary,no,700,yes,no,cellular,29,August,2,-1,0,unknown,no
53,blue-collar,married,primary,no,1388,no,no,cellular,7,August,4,-1,0,unknown,no
51,blue-collar,married,primary,no,541,no,no,cellular,11,August,3,-1,0,unknown,yes
35,self-employed,married,tertiary,no,2427,no,no,cellular,12,August,3,31,10,success,yes
45,admin.,married,secondary,no,0,no,no,cellular,14,August,2,-1,0,unknown,no
30,management,married,tertiary,no,0,no,no,cellular,14,August,2,-1,0,unknown,no
27,student,single,tertiary,no,118,no,no,cellular,31,August,3,98,1,failure,yes
42,self-employed,married,secondary,no,0,no,no,cellular,14,August,4,-1,0,unknown,no
36,management,single,tertiary,no,490,no,no,cellular,28,August,8,98,1,failure,yes
39,blue-collar,married,secondary,no,1382,yes,no,cellular,12,August,1,182,2,success,yes
31,technician,single,tertiary,no,2744,yes,no,cellular,8,August,2,-1,0,unknown,no
53,blue-collar,married,secondary,yes,-634,no,no,cellular,19,August,3,-1,0,unknown,no
45,services,married,secondary,no,222,no,no,cellular,25,August,11,-1,0,unknown,no
47,technician,married,secondary,no,-9,no,no,cellular,14,August,2,-1,0,unknown,no
36,self-employed,single,tertiary,no,353,no,no,cellular,11,August,2,181,2,success,yes
65,entrepreneur,married,tertiary,no,2331,no,no,telephone,11,August,1,183,2,success,yes
47,retired,married,secondary,no,-71,yes,no,cellular,11,August,5,-1,0,unknown,no
33,management,married,tertiary,no,32,no,no,cellular,29,August,7,-1,0,unknown,no
51,technician,married,secondary,no,337,yes,no,cellular,20,August,4,-1,0,unknown,no
34,technician,married,tertiary,no,2069,no,no,cellular,20,August,2,-1,0,unknown,no
24,student,single,secondary,no,1925,no,no,cellular,11,August,1,-1,0,unknown,yes
62,blue-collar,married,secondary,no,272,no,no,cellular,11,August,1,286,2,failure,yes
61,retired,married,secondary,no,1853,no,no,telephone,10,August,1,181,2,success,yes
29,admin.,single,secondary,no,464,no,no,cellular,10,August,2,518,1,failure,yes
32,management,single,tertiary,no,1077,no,no,cellular,5,August,1,717,4,failure,no
66,retired,married,secondary,no,2048,no,no,cellular,27,August,1,-1,0,unknown,yes
38,management,married,tertiary,no,328,no,no,cellular,8,August,2,-1,0,unknown,no
38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,August,1,414,4,failure,yes
45,admin.,married,secondary,no,434,no,no,cellular,26,August,4,-1,0,unknown,no
78,retired,married,unknown,no,38,no,no,telephone,4,August,1,1,3,other,no
34,technician,married,secondary,no,0,no,no,cellular,28,August,10,-1,0,unknown,no
56,technician,divorced,secondary,no,3450,no,no,cellular,10,August,1,181,2,success,yes
36,student,single,unknown,no,417,no,no,cellular,10,August,1,181,1,success,yes
41,housemaid,married,primary,no,365,no,no,cellular,8,August,5,-1,0,unknown,no
53,blue-collar,married,primary,no,2295,no,no,cellular,21,August,10,-1,0,unknown,no
30,technician,single,tertiary,no,2325,no,no,cellular,10,August,1,127,7,failure,yes
33,technician,single,tertiary,no,3689,no,no,cellular,27,August,3,-1,0,unknown,yes
42,management,married,tertiary,no,27696,no,no,cellular,11,August,1,91,7,success,yes
70,retired,married,primary,no,324,no,no,cellular,11,August,1,308,6,other,yes
36,technician,single,secondary,no,664,no,no,cellular,22,August,3,-1,0,unknown,no
32,technician,single,tertiary,no,3818,no,no,cellular,18,August,4,-1,0,unknown,no
62,unemployed,married,secondary,no,780,no,no,cellular,28,August,2,-1,0,unknown,yes
33,management,single,tertiary,no,321,no,no,cellular,22,August,2,-1,0,unknown,no
31,technician,married,secondary,no,-302,no,no,cellular,13,August,2,-1,0,unknown,no
37,services,married,secondary,no,775,no,no,cellular,14,August,2,-1,0,unknown,yes
29,technician,single,secondary,no,590,no,no,cellular,27,August,1,94,1,success,yes
46,self-employed,married,primary,no,3262,no,no,cellular,14,August,8,-1,0,unknown,no
53,admin.,married,secondary,no,578,no,no,cellular,29,August,2,-1,0,unknown,no
34,admin.,married,secondary,no,445,no,no,cellular,19,August,2,-1,0,unknown,no
37,technician,married,secondary,no,24,yes,no,cellular,13,August,1,105,2,failure,no
32,technician,single,secondary,no,3297,no,no,cellular,11,August,2,-1,0,unknown,no
45,blue-collar,married,primary,no,907,no,no,cellular,18,August,8,-1,0,unknown,no
36,technician,single,secondary,no,539,yes,no,cellular,27,August,2,477,1,failure,yes
51,management,married,tertiary,no,346,no,no,cellular,11,August,1,180,6,success,yes
52,self-employed,divorced,secondary,no,385,no,yes,cellular,26,August,4,-1,0,unknown,no
30,student,single,secondary,no,1779,no,no,cellular,11,August,1,433,1,success,yes
31,management,married,tertiary,no,792,no,no,cellular,20,August,14,-1,0,unknown,yes
37,technician,single,secondary,no,4,no,no,cellular,11,August,1,-1,0,unknown,yes
42,technician,married,secondary,yes,-197,yes,no,cellular,6,August,7,-1,0,unknown,no
34,management,single,tertiary,no,5,no,no,cellular,18,August,2,-1,0,unknown,yes
46,admin.,married,secondary,no,368,no,no,cellular,20,August,1,90,4,other,yes
60,technician,married,secondary,no,116,no,no,cellular,11,August,2,181,8,success,yes
52,housemaid,married,primary,no,135,no,no,cellular,8,August,9,-1,0,unknown,no
31,management,single,tertiary,no,0,no,no,cellular,19,August,4,-1,0,unknown,no
36,management,married,tertiary,no,495,no,no,cellular,5,August,3,97,2,success,yes
34,entrepreneur,married,secondary,no,223,no,yes,cellular,11,August,6,-1,0,unknown,no
45,management,divorced,tertiary,no,2406,no,no,cellular,8,August,2,-1,0,unknown,no
42,management,married,tertiary,no,223,no,no,cellular,6,August,6,-1,0,unknown,no
34,technician,married,tertiary,no,197,no,no,cellular,20,August,3,-1,0,unknown,yes
41,technician,divorced,secondary,no,1545,no,yes,cellular,13,August,2,-1,0,unknown,no
36,management,single,secondary,no,0,no,no,cellular,13,August,5,-1,0,unknown,no
38,blue-collar,single,secondary,no,0,no,no,cellular,13,August,2,105,1,failure,no
23,student,single,secondary,no,8494,no,no,cellular,25,August,2,-1,0,unknown,no
38,technician,married,secondary,no,1478,no,no,cellular,12,August,4,-1,0,unknown,yes
46,management,married,secondary,no,0,no,no,cellular,27,August,6,-1,0,unknown,no
36,technician,single,tertiary,no,268,no,no,cellular,29,August,12,-1,0,unknown,no
35,management,single,tertiary,no,1496,yes,no,cellular,22,August,4,-1,0,unknown,no
33,management,married,tertiary,no,2071,no,no,cellular,8,August,2,-1,0,unknown,no
34,admin.,single,tertiary,no,625,no,yes,unknown,31,August,1,-1,0,unknown,yes
52,self-employed,married,tertiary,no,4012,no,no,cellular,31,August,3,92,5,other,yes
35,technician,single,tertiary,no,992,yes,no,cellular,26,August,1,114,3,failure,no
67,retired,divorced,primary,no,1746,no,no,cellular,5,August,1,-1,0,unknown,no
61,housemaid,married,primary,no,211,no,no,cellular,31,August,2,186,3,failure,yes
30,management,divorced,tertiary,no,46,no,no,cellular,13,August,3,-1,0,unknown,no
39,management,married,tertiary,no,45,no,no,cellular,28,August,4,-1,0,unknown,no
50,blue-collar,married,secondary,no,3558,no,no,cellular,26,August,10,-1,0,unknown,no
38,technician,married,secondary,no,6728,no,no,cellular,21,August,4,-1,0,unknown,yes
32,management,married,tertiary,no,713,yes,no,cellular,11,August,7,-1,0,unknown,no
33,technician,married,secondary,no,264,no,no,cellular,28,August,4,-1,0,unknown,no
30,technician,single,tertiary,no,10,no,no,cellular,26,August,8,-1,0,unknown,no
46,management,single,tertiary,no,2278,no,no,cellular,12,August,5,-1,0,unknown,no
53,technician,married,secondary,no,100,no,no,cellular,13,August,4,-1,0,unknown,no
31,management,married,tertiary,no,927,no,no,cellular,18,August,4,-1,0,unknown,no
32,entrepreneur,married,tertiary,no,598,no,no,cellular,18,August,6,-1,0,unknown,no
53,technician,single,tertiary,no,1,no,no,cellular,21,August,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,1730,yes,no,cellular,4,August,2,92,4,success,yes
34,technician,single,tertiary,no,1039,no,no,cellular,11,August,3,-1,0,unknown,no
56,services,married,secondary,no,9,no,yes,cellular,20,August,2,-1,0,unknown,no
33,technician,divorced,secondary,yes,6,no,no,cellular,22,August,2,-1,0,unknown,no
49,services,married,primary,no,468,no,no,cellular,5,August,2,-1,0,unknown,no
57,admin.,married,unknown,no,1401,no,no,cellular,21,August,22,-1,0,unknown,no
31,management,single,tertiary,no,0,no,no,cellular,25,August,12,-1,0,unknown,no
19,student,single,unknown,no,108,no,no,cellular,10,August,1,182,2,success,yes
58,management,married,tertiary,no,3228,no,no,cellular,19,August,2,-1,0,unknown,no
25,student,single,secondary,no,3090,no,no,cellular,21,August,1,-1,0,unknown,no
55,blue-collar,married,unknown,no,890,no,no,cellular,22,August,2,-1,0,unknown,yes
39,management,single,tertiary,no,139,no,no,cellular,22,August,2,-1,0,unknown,no
35,management,married,tertiary,no,3168,no,no,cellular,22,August,30,-1,0,unknown,no
35,technician,single,tertiary,no,2453,yes,no,cellular,13,August,2,-1,0,unknown,no
26,management,single,tertiary,no,3704,no,no,cellular,19,August,4,-1,0,unknown,yes
27,self-employed,single,tertiary,no,4574,no,no,cellular,12,August,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,331,no,no,cellular,8,August,4,-1,0,unknown,no
52,technician,divorced,secondary,no,204,no,no,cellular,7,August,2,-1,0,unknown,no
63,admin.,married,secondary,no,0,yes,no,cellular,31,August,5,-1,0,unknown,yes
80,retired,married,primary,no,2994,no,no,cellular,6,August,1,-1,0,unknown,no
52,blue-collar,married,primary,no,36,no,no,cellular,13,August,2,-1,0,unknown,no
48,unknown,married,unknown,no,3,no,no,cellular,19,August,2,-1,0,unknown,no
35,management,married,tertiary,no,1471,yes,yes,cellular,13,August,3,-1,0,unknown,no
67,housemaid,divorced,secondary,no,5275,no,no,cellular,13,August,4,-1,0,unknown,yes
29,self-employed,single,tertiary,no,814,no,no,unknown,13,August,1,-1,0,unknown,yes
33,technician,married,secondary,no,2362,yes,no,cellular,26,August,4,-1,0,unknown,no
60,retired,married,secondary,no,8121,yes,yes,cellular,18,August,7,-1,0,unknown,no
31,self-employed,married,tertiary,no,414,no,no,cellular,14,August,5,-1,0,unknown,no
49,services,married,primary,no,1830,yes,no,cellular,13,August,1,179,1,success,yes
55,unknown,married,secondary,no,2206,no,no,cellular,12,August,1,91,5,success,yes
34,technician,single,tertiary,no,370,no,no,cellular,11,August,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,4709,no,no,cellular,22,August,4,-1,0,unknown,no
32,technician,married,secondary,no,963,no,no,cellular,28,August,13,-1,0,unknown,no
60,retired,married,primary,no,600,no,no,cellular,19,August,6,-1,0,unknown,no
26,unemployed,single,secondary,no,632,no,no,cellular,12,August,3,181,1,success,yes
48,unemployed,married,secondary,no,926,no,no,cellular,12,August,2,178,10,success,yes
34,management,married,tertiary,no,101,no,no,cellular,8,August,2,-1,0,unknown,no
56,retired,married,secondary,no,415,no,no,cellular,22,August,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,2007,yes,no,cellular,12,August,3,-1,0,unknown,yes
35,management,single,tertiary,no,0,no,no,cellular,25,August,6,-1,0,unknown,no
55,management,married,unknown,no,1504,yes,no,cellular,31,August,3,101,2,success,yes
51,technician,married,secondary,no,52,no,no,cellular,13,August,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,August,1,474,1,failure,yes
42,admin.,divorced,secondary,no,2129,no,no,cellular,13,August,1,182,2,other,yes
35,management,married,tertiary,no,2717,no,no,cellular,13,August,6,-1,0,unknown,yes
57,retired,married,tertiary,no,1269,no,no,cellular,31,August,1,-1,0,unknown,yes
24,student,single,secondary,no,431,no,no,cellular,19,August,11,185,5,success,yes
46,technician,divorced,secondary,no,117,no,no,cellular,29,August,2,-1,0,unknown,no
60,self-employed,married,secondary,no,1690,no,no,cellular,28,August,11,-1,0,unknown,no
27,blue-collar,single,secondary,no,535,no,no,cellular,16,August,3,95,4,success,yes
39,management,single,tertiary,no,1914,no,no,cellular,18,August,4,-1,0,unknown,no
33,technician,married,secondary,no,484,yes,no,cellular,16,August,3,182,9,success,yes
51,management,married,secondary,no,1573,no,no,cellular,28,August,18,-1,0,unknown,no
80,retired,married,secondary,no,173,no,no,cellular,2,August,3,-1,0,unknown,no
33,unemployed,single,tertiary,no,6748,no,no,cellular,14,August,2,-1,0,unknown,yes
50,services,divorced,secondary,yes,-210,no,yes,cellular,21,August,7,-1,0,unknown,no
49,management,single,tertiary,no,370,no,no,cellular,19,August,3,-1,0,unknown,no
53,management,married,tertiary,no,75,no,no,cellular,20,August,2,-1,0,unknown,no
30,blue-collar,married,primary,no,201,yes,no,cellular,31,August,1,157,12,failure,yes
47,housemaid,married,secondary,no,582,no,no,cellular,13,August,1,-1,0,unknown,no
48,services,married,secondary,no,1355,no,no,cellular,12,August,7,-1,0,unknown,no
61,retired,married,secondary,no,523,no,no,cellular,13,August,3,183,4,success,yes
49,management,single,tertiary,no,5689,no,no,cellular,31,August,1,97,3,failure,yes
29,student,single,secondary,no,314,no,no,cellular,13,August,3,105,1,success,no
36,management,married,tertiary,no,396,no,no,cellular,13,August,5,-1,0,unknown,no
35,management,divorced,tertiary,no,2885,no,no,cellular,13,August,3,43,8,other,yes
37,technician,married,tertiary,no,341,no,no,cellular,13,August,3,182,3,success,yes
58,unknown,married,unknown,no,1547,no,no,telephone,5,August,4,-1,0,unknown,yes
49,self-employed,married,tertiary,no,599,no,no,cellular,12,August,1,-1,0,unknown,no
34,technician,single,secondary,no,179,no,no,cellular,19,August,3,-1,0,unknown,no
52,management,married,tertiary,no,1158,no,no,cellular,27,August,4,-1,0,unknown,no
44,management,married,tertiary,no,22,yes,no,cellular,6,August,2,-1,0,unknown,no
55,management,single,tertiary,no,1498,no,no,cellular,25,August,5,-1,0,unknown,no
28,blue-collar,married,secondary,no,61,yes,no,cellular,21,August,1,109,3,success,yes
